frequency	V(onoise)
5.495408738576219e+01	2.832571e-08
5.623413251903463e+01	2.832571e-08
5.754399373371541e+01	2.832571e-08
5.888436553555861e+01	2.832571e-08
6.025595860743547e+01	2.832571e-08
6.165950018614791e+01	2.832571e-08
6.309573444801901e+01	2.832571e-08
6.456542290346522e+01	2.832571e-08
6.606934480075925e+01	2.832571e-08
6.760829753919782e+01	2.832571e-08
6.918309709189329e+01	2.832571e-08
7.079457843841342e+01	2.832571e-08
7.244359600749863e+01	2.832571e-08
7.413102413009136e+01	2.832571e-08
7.585775750291798e+01	2.832571e-08
7.762471166286876e+01	2.832571e-08
7.943282347242773e+01	2.832571e-08
8.128305161640949e+01	2.832571e-08
8.317637711026666e+01	2.832571e-08
8.511380382023719e+01	2.832571e-08
8.709635899560760e+01	2.832571e-08
8.912509381337408e+01	2.832571e-08
9.120108393559049e+01	2.832571e-08
9.332543007969861e+01	2.832571e-08
9.549925860214309e+01	2.832571e-08
9.772372209558054e+01	2.832571e-08
9.999999999999946e+01	2.832571e-08
1.023292992280749e+02	2.832571e-08
1.047128548050894e+02	2.832571e-08
1.071519305237600e+02	2.832571e-08
1.096478196143179e+02	2.832571e-08
1.122018454301957e+02	2.832571e-08
1.148153621496876e+02	2.832571e-08
1.174897554939523e+02	2.832571e-08
1.202264434617406e+02	2.832571e-08
1.230268770812374e+02	2.832571e-08
1.258925411794160e+02	2.832571e-08
1.288249551693126e+02	2.832571e-08
1.318256738556399e+02	2.832571e-08
1.348962882591645e+02	2.832571e-08
1.380384264602876e+02	2.832571e-08
1.412537544622746e+02	2.832571e-08
1.445439770745919e+02	2.832571e-08
1.479108388168198e+02	2.832571e-08
1.513561248436199e+02	2.832571e-08
1.548816618912472e+02	2.832571e-08
1.584893192461104e+02	2.832571e-08
1.621810097358920e+02	2.832571e-08
1.659586907437551e+02	2.832571e-08
1.698243652461734e+02	2.832571e-08
1.737800828749365e+02	2.832571e-08
1.778279410038912e+02	2.832571e-08
1.819700858609972e+02	2.832571e-08
1.862087136662855e+02	2.832571e-08
1.905460717963235e+02	2.832571e-08
1.949844599758032e+02	2.832571e-08
1.995262314968867e+02	2.832571e-08
2.041737944669516e+02	2.832571e-08
2.089296130854026e+02	2.832571e-08
2.137962089502218e+02	2.832571e-08
2.187761623949538e+02	2.832571e-08
2.238721138568325e+02	2.832571e-08
2.290867652767758e+02	2.832571e-08
2.344228815319906e+02	2.832571e-08
2.398832919019474e+02	2.832571e-08
2.454708915685014e+02	2.832571e-08
2.511886431509563e+02	2.832571e-08
2.570395782768846e+02	2.832571e-08
2.630267991895364e+02	2.832571e-08
2.691534803926897e+02	2.832571e-08
2.754228703338148e+02	2.832571e-08
2.818382931264435e+02	2.832571e-08
2.884031503126586e+02	2.832571e-08
2.951209226666365e+02	2.832571e-08
3.019951720401995e+02	2.832571e-08
3.090295432513569e+02	2.832571e-08
3.162277660168357e+02	2.832571e-08
3.235936569296260e+02	2.832571e-08
3.311311214825888e+02	2.832571e-08
3.388441561392002e+02	2.832571e-08
3.467368504525292e+02	2.832571e-08
3.548133892335729e+02	2.832571e-08
3.630780547700987e+02	2.832571e-08
3.715352290971698e+02	2.832571e-08
3.801893963205584e+02	2.832571e-08
3.890451449942777e+02	2.832571e-08
3.981071705534943e+02	2.832571e-08
4.073802778041097e+02	2.832571e-08
4.168693834703323e+02	2.832571e-08
4.265795188015895e+02	2.832571e-08
4.365158322401627e+02	2.832571e-08
4.466835921509598e+02	2.832571e-08
4.570881896148716e+02	2.832571e-08
4.677351412871947e+02	2.832571e-08
4.786300923226348e+02	2.832571e-08
4.897788193684425e+02	2.832571e-08
5.011872336272685e+02	2.832571e-08
5.128613839913610e+02	2.832571e-08
5.248074602497686e+02	2.832571e-08
5.370317963702487e+02	2.832571e-08
5.495408738576203e+02	2.832571e-08
5.623413251903447e+02	2.832571e-08
5.754399373371524e+02	2.832571e-08
5.888436553555844e+02	2.832571e-08
6.025595860743530e+02	2.832571e-08
6.165950018614773e+02	2.832571e-08
6.309573444801882e+02	2.832571e-08
6.456542290346504e+02	2.832571e-08
6.606934480075907e+02	2.832570e-08
6.760829753919763e+02	2.832570e-08
6.918309709189309e+02	2.832570e-08
7.079457843841321e+02	2.832570e-08
7.244359600749841e+02	2.832570e-08
7.413102413009113e+02	2.832570e-08
7.585775750291774e+02	2.832570e-08
7.762471166286851e+02	2.832570e-08
7.943282347242747e+02	2.832570e-08
8.128305161640923e+02	2.832570e-08
8.317637711026639e+02	2.832570e-08
8.511380382023692e+02	2.832570e-08
8.709635899560732e+02	2.832570e-08
8.912509381337379e+02	2.832570e-08
9.120108393559019e+02	2.832570e-08
9.332543007969830e+02	2.832570e-08
9.549925860214277e+02	2.832570e-08
9.772372209558022e+02	2.832569e-08
9.999999999999912e+02	2.832569e-08
1.023292992280745e+03	2.832569e-08
1.047128548050890e+03	2.832569e-08
1.071519305237597e+03	2.832569e-08
1.096478196143175e+03	2.832569e-08
1.122018454301953e+03	2.832569e-08
1.148153621496872e+03	2.832569e-08
1.174897554939519e+03	2.832568e-08
1.202264434617402e+03	2.832568e-08
1.230268770812370e+03	2.832568e-08
1.258925411794156e+03	2.832568e-08
1.288249551693122e+03	2.832568e-08
1.318256738556395e+03	2.832568e-08
1.348962882591641e+03	2.832568e-08
1.380384264602872e+03	2.832567e-08
1.412537544622741e+03	2.832567e-08
1.445439770745914e+03	2.832567e-08
1.479108388168193e+03	2.832567e-08
1.513561248436194e+03	2.832567e-08
1.548816618912467e+03	2.832566e-08
1.584893192461099e+03	2.832566e-08
1.621810097358915e+03	2.832566e-08
1.659586907437545e+03	2.832566e-08
1.698243652461728e+03	2.832565e-08
1.737800828749359e+03	2.832565e-08
1.778279410038906e+03	2.832565e-08
1.819700858609966e+03	2.832565e-08
1.862087136662849e+03	2.832564e-08
1.905460717963228e+03	2.832564e-08
1.949844599758026e+03	2.832564e-08
1.995262314968860e+03	2.832563e-08
2.041737944669509e+03	2.832563e-08
2.089296130854019e+03	2.832562e-08
2.137962089502211e+03	2.832562e-08
2.187761623949531e+03	2.832561e-08
2.238721138568317e+03	2.832561e-08
2.290867652767750e+03	2.832560e-08
2.344228815319898e+03	2.832560e-08
2.398832919019466e+03	2.832559e-08
2.454708915685005e+03	2.832559e-08
2.511886431509554e+03	2.832558e-08
2.570395782768837e+03	2.832558e-08
2.630267991895354e+03	2.832557e-08
2.691534803926887e+03	2.832556e-08
2.754228703338138e+03	2.832556e-08
2.818382931264424e+03	2.832555e-08
2.884031503126575e+03	2.832554e-08
2.951209226666354e+03	2.832553e-08
3.019951720401984e+03	2.832553e-08
3.090295432513557e+03	2.832552e-08
3.162277660168345e+03	2.832551e-08
3.235936569296248e+03	2.832550e-08
3.311311214825875e+03	2.832549e-08
3.388441561391989e+03	2.832548e-08
3.467368504525279e+03	2.832546e-08
3.548133892335716e+03	2.832545e-08
3.630780547700973e+03	2.832544e-08
3.715352290971684e+03	2.832543e-08
3.801893963205570e+03	2.832541e-08
3.890451449942763e+03	2.832540e-08
3.981071705534928e+03	2.832538e-08
4.073802778041082e+03	2.832537e-08
4.168693834703307e+03	2.832535e-08
4.265795188015879e+03	2.832534e-08
4.365158322401610e+03	2.832532e-08
4.466835921509581e+03	2.832530e-08
4.570881896148699e+03	2.832528e-08
4.677351412871929e+03	2.832526e-08
4.786300923226329e+03	2.832524e-08
4.897788193684407e+03	2.832522e-08
5.011872336272666e+03	2.832519e-08
5.128613839913590e+03	2.832517e-08
5.248074602497666e+03	2.832514e-08
5.370317963702466e+03	2.832511e-08
5.495408738576182e+03	2.832509e-08
5.623413251903426e+03	2.832506e-08
5.754399373371502e+03	2.832503e-08
5.888436553555821e+03	2.832499e-08
6.025595860743507e+03	2.832496e-08
6.165950018614749e+03	2.832492e-08
6.309573444801857e+03	2.832489e-08
6.456542290346478e+03	2.832485e-08
6.606934480075881e+03	2.832481e-08
6.760829753919737e+03	2.832476e-08
6.918309709189281e+03	2.832472e-08
7.079457843841294e+03	2.832467e-08
7.244359600749813e+03	2.832462e-08
7.413102413009085e+03	2.832457e-08
7.585775750291745e+03	2.832452e-08
7.762471166286822e+03	2.832446e-08
7.943282347242717e+03	2.832440e-08
8.128305161640892e+03	2.832434e-08
8.317637711026608e+03	2.832428e-08
8.511380382023659e+03	2.832421e-08
8.709635899560699e+03	2.832414e-08
8.912509381337344e+03	2.832406e-08
9.120108393558983e+03	2.832399e-08
9.332543007969793e+03	2.832390e-08
9.549925860214238e+03	2.832382e-08
9.772372209557981e+03	2.832373e-08
9.999999999999871e+03	2.832364e-08
1.023292992280741e+04	2.832354e-08
1.047128548050886e+04	2.832344e-08
1.071519305237592e+04	2.832333e-08
1.096478196143171e+04	2.832322e-08
1.122018454301949e+04	2.832310e-08
1.148153621496868e+04	2.832298e-08
1.174897554939514e+04	2.832285e-08
1.202264434617397e+04	2.832271e-08
1.230268770812365e+04	2.832257e-08
1.258925411794151e+04	2.832242e-08
1.288249551693117e+04	2.832227e-08
1.318256738556390e+04	2.832211e-08
1.348962882591636e+04	2.832194e-08
1.380384264602866e+04	2.832176e-08
1.412537544622735e+04	2.832157e-08
1.445439770745908e+04	2.832138e-08
1.479108388168187e+04	2.832117e-08
1.513561248436188e+04	2.832096e-08
1.548816618912460e+04	2.832073e-08
1.584893192461092e+04	2.832050e-08
1.621810097358908e+04	2.832025e-08
1.659586907437538e+04	2.832000e-08
1.698243652461721e+04	2.831973e-08
1.737800828749351e+04	2.831945e-08
1.778279410038898e+04	2.831915e-08
1.819700858609958e+04	2.831884e-08
1.862087136662842e+04	2.831852e-08
1.905460717963221e+04	2.831818e-08
1.949844599758018e+04	2.831782e-08
1.995262314968852e+04	2.831745e-08
2.041737944669501e+04	2.831706e-08
2.089296130854010e+04	2.831666e-08
2.137962089502202e+04	2.831623e-08
2.187761623949522e+04	2.831579e-08
2.238721138568308e+04	2.831532e-08
2.290867652767740e+04	2.831483e-08
2.344228815319889e+04	2.831432e-08
2.398832919019456e+04	2.831378e-08
2.454708915684995e+04	2.831322e-08
2.511886431509544e+04	2.831263e-08
2.570395782768826e+04	2.831202e-08
2.630267991895344e+04	2.831137e-08
2.691534803926876e+04	2.831070e-08
2.754228703338126e+04	2.830999e-08
2.818382931264412e+04	2.830925e-08
2.884031503126564e+04	2.830848e-08
2.951209226666342e+04	2.830767e-08
3.019951720401971e+04	2.830682e-08
3.090295432513544e+04	2.830593e-08
3.162277660168332e+04	2.830500e-08
3.235936569296234e+04	2.830403e-08
3.311311214825861e+04	2.830301e-08
3.388441561391974e+04	2.830195e-08
3.467368504525264e+04	2.830083e-08
3.548133892335701e+04	2.829966e-08
3.630780547700958e+04	2.829844e-08
3.715352290971669e+04	2.829716e-08
3.801893963205554e+04	2.829582e-08
3.890451449942747e+04	2.829442e-08
3.981071705534912e+04	2.829295e-08
4.073802778041065e+04	2.829142e-08
4.168693834703290e+04	2.828981e-08
4.265795188015862e+04	2.828813e-08
4.365158322401593e+04	2.828637e-08
4.466835921509562e+04	2.828452e-08
4.570881896148680e+04	2.828260e-08
4.677351412871909e+04	2.828058e-08
4.786300923226309e+04	2.827847e-08
4.897788193684386e+04	2.827626e-08
5.011872336272644e+04	2.827394e-08
5.128613839913568e+04	2.827153e-08
5.248074602497643e+04	2.826899e-08
5.370317963702443e+04	2.826635e-08
5.495408738576159e+04	2.826357e-08
5.623413251903402e+04	2.826068e-08
5.754399373371479e+04	2.825764e-08
5.888436553555797e+04	2.825447e-08
6.025595860743483e+04	2.825115e-08
6.165950018614724e+04	2.824768e-08
6.309573444801832e+04	2.824405e-08
6.456542290346453e+04	2.824025e-08
6.606934480075855e+04	2.823628e-08
6.760829753919710e+04	2.823212e-08
6.918309709189254e+04	2.822778e-08
7.079457843841266e+04	2.822324e-08
7.244359600749785e+04	2.821849e-08
7.413102413009056e+04	2.821352e-08
7.585775750291716e+04	2.820833e-08
7.762471166286792e+04	2.820290e-08
7.943282347242687e+04	2.819723e-08
8.128305161640861e+04	2.819130e-08
8.317637711026576e+04	2.818511e-08
8.511380382023628e+04	2.817863e-08
8.709635899560666e+04	2.817186e-08
8.912509381337311e+04	2.816479e-08
9.120108393558950e+04	2.815741e-08
9.332543007969759e+04	2.814969e-08
9.549925860214204e+04	2.814163e-08
9.772372209557948e+04	2.813322e-08
9.999999999999837e+04	2.812443e-08
1.023292992280737e+05	2.811525e-08
1.047128548050882e+05	2.810567e-08
1.071519305237589e+05	2.809567e-08
1.096478196143167e+05	2.808523e-08
1.122018454301945e+05	2.807434e-08
1.148153621496864e+05	2.806297e-08
1.174897554939510e+05	2.805112e-08
1.202264434617393e+05	2.803875e-08
1.230268770812361e+05	2.802586e-08
1.258925411794146e+05	2.801241e-08
1.288249551693113e+05	2.799839e-08
1.318256738556385e+05	2.798378e-08
1.348962882591631e+05	2.796856e-08
1.380384264602862e+05	2.795270e-08
1.412537544622731e+05	2.793618e-08
1.445439770745904e+05	2.791898e-08
1.479108388168183e+05	2.790107e-08
1.513561248436183e+05	2.788243e-08
1.548816618912456e+05	2.786303e-08
1.584893192461087e+05	2.784286e-08
1.621810097358903e+05	2.782187e-08
1.659586907437533e+05	2.780006e-08
1.698243652461716e+05	2.777739e-08
1.737800828749346e+05	2.775383e-08
1.778279410038893e+05	2.772937e-08
1.819700858609953e+05	2.770396e-08
1.862087136662836e+05	2.767760e-08
1.905460717963215e+05	2.765024e-08
1.949844599758012e+05	2.762187e-08
1.995262314968846e+05	2.759246e-08
2.041737944669495e+05	2.756199e-08
2.089296130854004e+05	2.753042e-08
2.137962089502196e+05	2.749773e-08
2.187761623949515e+05	2.746391e-08
2.238721138568301e+05	2.742892e-08
2.290867652767734e+05	2.739274e-08
2.344228815319882e+05	2.735536e-08
2.398832919019449e+05	2.731676e-08
2.454708915684988e+05	2.727691e-08
2.511886431509537e+05	2.723580e-08
2.570395782768819e+05	2.719341e-08
2.630267991895336e+05	2.714973e-08
2.691534803926869e+05	2.710475e-08
2.754228703338119e+05	2.705846e-08
2.818382931264405e+05	2.701085e-08
2.884031503126556e+05	2.696192e-08
2.951209226666334e+05	2.691166e-08
3.019951720401964e+05	2.686008e-08
3.090295432513537e+05	2.680717e-08
3.162277660168324e+05	2.675296e-08
3.235936569296226e+05	2.669743e-08
3.311311214825853e+05	2.664062e-08
3.388441561391967e+05	2.658252e-08
3.467368504525256e+05	2.652317e-08
3.548133892335693e+05	2.646259e-08
3.630780547700950e+05	2.640081e-08
3.715352290971660e+05	2.633784e-08
3.801893963205545e+05	2.627374e-08
3.890451449942738e+05	2.620853e-08
3.981071705534903e+05	2.614226e-08
4.073802778041056e+05	2.607498e-08
4.168693834703281e+05	2.600672e-08
4.265795188015852e+05	2.593755e-08
4.365158322401583e+05	2.586752e-08
4.466835921509552e+05	2.579668e-08
4.570881896148669e+05	2.572511e-08
4.677351412871899e+05	2.565285e-08
4.786300923226299e+05	2.557999e-08
4.897788193684375e+05	2.550659e-08
5.011872336272634e+05	2.543272e-08
5.128613839913558e+05	2.535846e-08
5.248074602497633e+05	2.528387e-08
5.370317963702432e+05	2.520904e-08
5.495408738576148e+05	2.513405e-08
5.623413251903391e+05	2.505896e-08
5.754399373371467e+05	2.498387e-08
5.888436553555785e+05	2.490884e-08
6.025595860743470e+05	2.483396e-08
6.165950018614712e+05	2.475930e-08
6.309573444801820e+05	2.468494e-08
6.456542290346441e+05	2.461096e-08
6.606934480075843e+05	2.453742e-08
6.760829753919698e+05	2.446441e-08
6.918309709189242e+05	2.439198e-08
7.079457843841253e+05	2.432021e-08
7.244359600749771e+05	2.424916e-08
7.413102413009043e+05	2.417890e-08
7.585775750291703e+05	2.410947e-08
7.762471166286779e+05	2.404095e-08
7.943282347242674e+05	2.397337e-08
8.128305161640848e+05	2.390679e-08
8.317637711026561e+05	2.384126e-08
8.511380382023612e+05	2.377681e-08
8.709635899560649e+05	2.371348e-08
8.912509381337294e+05	2.365131e-08
9.120108393558932e+05	2.359033e-08
9.332543007969741e+05	2.353057e-08
9.549925860214186e+05	2.347204e-08
9.772372209557928e+05	2.341477e-08
9.999999999999817e+05	2.335878e-08
1.023292992280735e+06	2.330408e-08
1.047128548050880e+06	2.325067e-08
1.071519305237587e+06	2.319857e-08
1.096478196143165e+06	2.314778e-08
1.122018454301943e+06	2.309829e-08
1.148153621496861e+06	2.305011e-08
1.174897554939508e+06	2.300323e-08
1.202264434617390e+06	2.295764e-08
1.230268770812358e+06	2.291333e-08
1.258925411794143e+06	2.287030e-08
1.288249551693110e+06	2.282852e-08
1.318256738556382e+06	2.278799e-08
1.348962882591628e+06	2.274868e-08
1.380384264602859e+06	2.271057e-08
1.412537544622727e+06	2.267365e-08
1.445439770745900e+06	2.263790e-08
1.479108388168179e+06	2.260328e-08
1.513561248436179e+06	2.256977e-08
1.548816618912452e+06	2.253736e-08
1.584893192461083e+06	2.250601e-08
1.621810097358899e+06	2.247570e-08
1.659586907437529e+06	2.244640e-08
1.698243652461712e+06	2.241809e-08
1.737800828749342e+06	2.239073e-08
1.778279410038889e+06	2.236431e-08
1.819700858609949e+06	2.233878e-08
1.862087136662832e+06	2.231413e-08
1.905460717963211e+06	2.229032e-08
1.949844599758008e+06	2.226733e-08
1.995262314968841e+06	2.224513e-08
2.041737944669490e+06	2.222369e-08
2.089296130853999e+06	2.220298e-08
2.137962089502191e+06	2.218298e-08
2.187761623949510e+06	2.216366e-08
2.238721138568296e+06	2.214499e-08
2.290867652767729e+06	2.212694e-08
2.344228815319877e+06	2.210950e-08
2.398832919019444e+06	2.209263e-08
2.454708915684983e+06	2.207630e-08
2.511886431509531e+06	2.206050e-08
2.570395782768813e+06	2.204520e-08
2.630267991895330e+06	2.203037e-08
2.691534803926863e+06	2.201600e-08
2.754228703338112e+06	2.200205e-08
2.818382931264398e+06	2.198850e-08
2.884031503126549e+06	2.197534e-08
2.951209226666328e+06	2.196253e-08
3.019951720401957e+06	2.195007e-08
3.090295432513529e+06	2.193791e-08
3.162277660168317e+06	2.192606e-08
3.235936569296218e+06	2.191448e-08
3.311311214825845e+06	2.190315e-08
3.388441561391958e+06	2.189205e-08
3.467368504525247e+06	2.188117e-08
3.548133892335684e+06	2.187049e-08
3.630780547700941e+06	2.185998e-08
3.715352290971651e+06	2.184962e-08
3.801893963205536e+06	2.183941e-08
3.890451449942728e+06	2.182931e-08
3.981071705534893e+06	2.181932e-08
4.073802778041046e+06	2.180941e-08
4.168693834703270e+06	2.179956e-08
4.265795188015841e+06	2.178977e-08
4.365158322401572e+06	2.178001e-08
4.466835921509542e+06	2.177026e-08
4.570881896148658e+06	2.176051e-08
4.677351412871888e+06	2.175074e-08
4.786300923226287e+06	2.174093e-08
4.897788193684363e+06	2.173107e-08
5.011872336272622e+06	2.172114e-08
5.128613839913545e+06	2.171113e-08
5.248074602497620e+06	2.170102e-08
5.370317963702418e+06	2.169079e-08
5.495408738576134e+06	2.168042e-08
5.623413251903377e+06	2.166991e-08
5.754399373371452e+06	2.165923e-08
5.888436553555770e+06	2.164837e-08
6.025595860743455e+06	2.163732e-08
6.165950018614695e+06	2.162605e-08
6.309573444801803e+06	2.161456e-08
6.456542290346422e+06	2.160283e-08
6.606934480075824e+06	2.159084e-08
6.760829753919679e+06	2.157858e-08
6.918309709189222e+06	2.156603e-08
7.079457843841233e+06	2.155319e-08
7.244359600749752e+06	2.154004e-08
7.413102413009022e+06	2.152655e-08
7.585775750291681e+06	2.151273e-08
7.762471166286756e+06	2.149856e-08
7.943282347242650e+06	2.148402e-08
8.128305161640823e+06	2.146910e-08
8.317637711026536e+06	2.145380e-08
8.511380382023586e+06	2.143810e-08
8.709635899560623e+06	2.142199e-08
8.912509381337266e+06	2.140546e-08
9.120108393558905e+06	2.138851e-08
9.332543007969713e+06	2.137111e-08
9.549925860214157e+06	2.135328e-08
9.772372209557900e+06	2.133500e-08
9.999999999999788e+06	2.131626e-08
1.023292992280732e+07	2.129706e-08
1.047128548050877e+07	2.127740e-08
1.071519305237583e+07	2.125727e-08
1.096478196143162e+07	2.123668e-08
1.122018454301939e+07	2.121562e-08
1.148153621496858e+07	2.119410e-08
1.174897554939504e+07	2.117211e-08
1.202264434617387e+07	2.114967e-08
1.230268770812355e+07	2.112676e-08
1.258925411794140e+07	2.110342e-08
1.288249551693106e+07	2.107963e-08
1.318256738556379e+07	2.105542e-08
1.348962882591625e+07	2.103079e-08
1.380384264602855e+07	2.100575e-08
1.412537544622724e+07	2.098032e-08
1.445439770745896e+07	2.095451e-08
1.479108388168175e+07	2.092834e-08
1.513561248436175e+07	2.090183e-08
1.548816618912448e+07	2.087500e-08
1.584893192461079e+07	2.084787e-08
1.621810097358895e+07	2.082045e-08
1.659586907437524e+07	2.079279e-08
1.698243652461707e+07	2.076489e-08
1.737800828749337e+07	2.073678e-08
1.778279410038884e+07	2.070850e-08
1.819700858609944e+07	2.068006e-08
1.862087136662827e+07	2.065150e-08
1.905460717963205e+07	2.062284e-08
1.949844599758003e+07	2.059411e-08
1.995262314968836e+07	2.056535e-08
2.041737944669485e+07	2.053658e-08
2.089296130853994e+07	2.050783e-08
2.137962089502185e+07	2.047913e-08
2.187761623949505e+07	2.045051e-08
